Tag,id,Citation_trim,Citation,Class,Order,Family,Genus,Species,SubSpecies,Authority,CommonName,Estimated_area_num,Estimated_area_cat,Units,PopulationLocation,CountryList,Region,DecimalLatitude,DecimalLongitude,SpecificCoordinate,system,biome,realm,Native,Alien,Invasive,Units,SamplingMethod,DataTransformed
NA,18495,Long-term variation in abundance of terrestrial mammals and birds in eastern Ecuador as measured by photographic rates and occupancy estimates,"Blake, J. G., et al. (2017). Long-term variation in abundance of terrestrial mammals and birds in eastern Ecuador as measured by photographic rates and occupancy estimates."" Journal of Mammalogy 98(4): 1168-1178.""",Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,650,NA,hectares,"Tiputini Biodiversity Station, Orellana Province, Ecuador",Ecuador,Latin America and Caribbean,-0.616667,-76.166667,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,Occupancy,Camera trap survey. Cameras were placed at sites that showed evidence of animal activity. January to March each year. Occupancy analysis.,No
NA,18678,Long-term variation in abundance of terrestrial mammals and birds in eastern Ecuador as measured by photographic rates and occupancy estimates,"Blake, J. G., et al. (2017). Long-term variation in abundance of terrestrial mammals and birds in eastern Ecuador as measured by photographic rates and occupancy estimates."" Journal of Mammalogy 98(4): 1168-1178.""",Mammalia,Carnivora,Felidae,Panthera,onca,,"(Linnaeus, 1758)",Jaguar,650,NA,hectares,"Tiputini Biodiversity Station, Orellana Province, Ecuador",Ecuador,Latin America and Caribbean,-0.616667,-76.166667,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,Occupancy,Camera trap survey. Cameras were placed at sites that showed evidence of animal activity. January to March each year. Occupancy analysis.,No
NA,18681,Long-term variation in abundance of terrestrial mammals and birds in eastern Ecuador as measured by photographic rates and occupancy estimates,"Blake, J. G., et al. (2017). Long-term variation in abundance of terrestrial mammals and birds in eastern Ecuador as measured by photographic rates and occupancy estimates."" Journal of Mammalogy 98(4): 1168-  1758)""1178.",Mammalia,Carnivora,Felidae,Leopardus,Pardalis,,"Linnaeus, 1759",Ocelot,650,NA,hectares,"Tiputini Biodiversity Station, Orellana Province, Ecuador",Ecuador,Latin America and Caribbean,-0.616667,-76.166667,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,Occupancy,Camera trap survey. Cameras were placed at sites that showed evidence of animal activity. January to March each year. Occupancy analysis.,No
Paviolo2008554,8690,Jaguar Panthera onca population decline in the Upper Paraná Atlantic Forest of Argentina and Brazil," Paviolo, A., C. D. De Angelo, et al. (2008). Jaguar Panthera onca population decline in the Upper Paraná Atlantic Forest of Argentina and Brazil."" Oryx 42(4): 554-561.""",Mammalia,Carnivora,Felidae,Panthera,onca,,"(Linnaeus, 1758)",Jaguar,677,NA,km2,"Iguazú National Park, Argentina","Argentina, Brazil",Latin America and Caribbean,-25.51806,-54.13333,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,Individuals per 100 km2,Camera trapping,No
NA,19795,"Paviolo, A., Y. E. Di Blanco, C. D. De Angelo, and M. S. Bitetti. 2009. Protection affects the abundance and activity patterns of Pumas in the Atlantic Forest. Journal of Mammalogy 90:926-934.",,Mammalia,Carnivora,Felidae,Puma,concolor,,"(Linnaeus, 1771)",Mountain lion / Puma / Cougar,677,NA,km2,"Iguazú National Park, Misiones",Argentina,Latin America and Caribbean,-25.606395,-54.382679,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,individuals/100km2,Camera-trapping surveys and closed-capture-mark-recapture population models to estimate density using program CAPTURE. ,Yes
Lariviere2000143,12699,Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec,"Larivière, S., H. Jolicoeur, et al. (2000). Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec."" Biological Conservation 94: 143-151.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,744,NA,km2,"Portneuf Wildlife Reserve, Southern Québec",Canada,North America,47.006447,-72.168755,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Density (wolves per 100km2),Density estimated from questionnaires by moose hunters and an equation linking tracking data,No
Lariviere2000143,12698,Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec,"Larivière, S., H. Jolicoeur, et al. (2000). Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec."" Biological Conservation 94: 143-151.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,782,NA,km2,"Saint-Maurice Wildlife Reserve, Southern Québec",Canada,North America,46.96733,-72.992232,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Density (wolves per 100km2),Density estimated from questionnaires by moose hunters and an equation linking tracking data,No
NA,10705,Wolf Canis lupus numbers  diet and damage to livestock in relation to hunting and ungulate abundance in northeastern Belarus during 1990-2000," Sidorovich, V. E., L. L. Tikhomirova, et al. (2003). Wolf Canis lupus numbers  diet and damage to livestock in relation to hunting and ungulate abundance in northeastern Belarus during 1990-2000."" Wildlife Biology 9: 103-111.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,800,NA,km2,"An area of  800 km2 at the Lovat River head in the Gorodok district,Vitebsk region",Belarus,Asia,55.53333,30.11667,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Individuals/100 km2,Winter transects,No
NA,10079,Responses of leopard Panthera pardus to the recovery of a tiger Panthera tigris population," Harihar, A., B. Pandav, et al. (2011). Responses of leopard Panthera pardus to the recovery of a tiger Panthera tigris population."" Journal of Applied Ecology 48(3): 806-814.""",Mammalia,Carnivora,Felidae,Panthera,pardus,,"Linnaeus, 1758",Leopard,820,NA,km2,"Chilla Range, Rajaji National Park, India",India,Asia,29.91667,78.25,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Estimated density per 100km2,Camera Traps: Photographic Capture-Recapture Method (30 trapping stations within 3 sampling blocks),No
NA,10080,Responses of leopard Panthera pardus to the recovery of a tiger Panthera tigris population," Harihar, A., B. Pandav, et al. (2011). Responses of leopard Panthera pardus to the recovery of a tiger Panthera tigris population."" Journal of Applied Ecology 48(3): 806-814.""",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,820,NA,km2,"Chilla Range, Rajaji National Park, India",India,Asia,29.91667,78.25,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Estimated density per 100km2,Camera Traps: Photographic Capture-Recapture Method (30 trapping stations within 3 sampling blocks),No
NA,11026,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,820,NA,km2,"Rajaji, Uttarackhand",India,Asia,30.11667,78.05,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
NA,11050,Temporal variation in tiger (Panthera tigris) populations and its implications for monitoring," Barlow, A. C. D., C. McDougal, et al. (2009). Temporal variation in tiger (Panthera tigris) populations and its implications for monitoring."" Journal of Mammalogy 90(2): 472-478.""",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,932,NA,km2,"Western sector, Chitwan National Park, Nepal",Nepal,Asia,27.53333,84.46667,TRUE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Number of breeding tigers,Tracking camera trapping and observations,No
NA,4955,Wild dog demography in Hluhluwe-Umfolozi Park  South Africa," Maddock, A. (1999). Wild dog demography in Hluhluwe-Umfolozi Park  South Africa."" Conservation Biology 13(2): 412-417.""",Mammalia,Carnivora,Canidae,Lycaon,pictus,,"(Temminck, 1820)",African wild dog,960,NA,km2,"Hluhluwe-Umfolozi Park, South Africa",South Africa,Africa,-28.25944,31.90472,TRUE,Terrestrial,Montane grasslands and shrublands,Afrotropical,Yes,No,No,Number of wild dogs,Individual recognition from direct observations photos and videos,No
NA,8485,Predator-prey relationships and responses of ungulates and their predators to the establishment of protected areas: a case study of tigers  leopards and their prey in Bardia  Nepal," Wegge, P., M. Odden, et al. (2009). Predator-prey relationships and responses of ungulates and their predators to the establishment of protected areas: a case study of tigers  leopards and their prey in Bardia  Nepal."" Biological Conservation 142(1): 189-202.""National Park",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,968,NA,km2,"Bardia National Park, Nepal",Nepal,Asia,28.3,81.41667,TRUE,Terrestrial,Tropical and subtropical grasslands savannas and shrublands,Indo-Malayan,Yes,No,No,No/100 km2,Camera trapping,No
NA,18597,Estimating abundance and density of Amur tigers along the Sino-Russian border,"Xiao, W., L. Feng, P. Mou, D. G. Miquelle, M. Hebblewhite, J. F. Goldberg, H. S. Robinson, X. Zhao, B. Zhou, T. Wang and J. Ge (2016). Estimating abundance and density of Amur tigers along the Sino-Russian border."" Integrative Zoology 11: 322-332.""",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,1087,NA,km2,"Hunchun National Nature Reserve, eastern Jilin Province",China,Asia,42.411111,130.235556,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Individuals/100km2,Capture-recapture models,Yes
NA,11030,"Status of the Tigers, Co-predators, and Prey in India, 2010"," National Tiger Conservation Authority (2011). Status of the Tigers, Co-predators, and Prey in India, 2010. Y. V. Jhala, Q. Qureshi, R. Gopal and P. R. Sinha, Wildlife Institute of India: 1-169.",Mammalia,Carnivora,Felidae,Panthera,tigris,tigris,"Hilzheimer, 1905",Tiger,1284.3,NA,km2,"Dudhwa-Kheri-Pilibhit, Uttar Pradesh, India",India,Asia,28.46667,80.7,FALSE,Terrestrial,Tropical and subtropical grasslands savannas and shrublands,Indo-Malayan,Yes,No,No,Tiger abundance,Sign and encounter rates and mark-recapture based on camera trapping,No
Lariviere2000143,12695,Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec,"Larivière, S., H. Jolicoeur, et al. (2000). Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec."" Biological Conservation 94: 143-151.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,1394,NA,km2,"Rouge-Mattawin Wildlife Reserve, Southern Québec",Canada,North America,46.723904,-74.490808,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Density (wolves per 100km2),Density estimated from questionnaires by moose hunters and an equation linking tracking data,No
NA,230,"Asiatic Lions in the Gir Forest, India"," IUCN/SSC Cat Specialist Group (1985). Asiatic Lions in the Gir Forest, India. . Cat News. P. Jackson. Bougy-Villars, Switzerland, Species Survival Commision. 3: Page 4.| Singh, H. S. and L. Gibson (2011). A conservation success story in the otherwise dire megafauna extinction crisis: The Asiatic lion (Panthera leo persica) of Gir forest."" Biological Conservation 144(5): 1753-1757.""",Mammalia,Carnivora,Felidae,Panthera,pardus,,"Linnaeus, 1758",Leopard,1412,NA,km2,"Gir Conservation Area, India",India,Asia,21.33306,70.79167,TRUE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Individuals,Count at waterholes,No
Singh20111753,11108,A conservation success story in the otherwise dire megafauna extinction crisis: The Asiatic lion (Panthera leo persica) of Gir forest," Singh, H. S. and L. Gibson (2011). A conservation success story in the otherwise dire megafauna extinction crisis: The Asiatic lion (Panthera leo persica) of Gir forest."" Biological Conservation 144(5): 1753-1757.""",Mammalia,Carnivora,Hyaenidae,Hyaena,hyaena,,"Linnaeus, 1758",Striped hyena,1412,NA,km2,"Gir Conservation Area, India",India,Asia,21.11667,70.78333,TRUE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Number of hyenas,Visual survey,No
Singh20111753,11107,A conservation success story in the otherwise dire megafauna extinction crisis: The Asiatic lion (Panthera leo persica) of Gir forest," Singh, H. S. and L. Gibson (2011). A conservation success story in the otherwise dire megafauna extinction crisis: The Asiatic lion (Panthera leo persica) of Gir forest."" Biological Conservation 144(5): 1753-1757.""",Mammalia,Carnivora,Felidae,Panthera,leo,persica,"Linnaeus, 1758",African lion / Asiatic lion,1412,NA,km2,"Gir Conservation Area, India",India,Asia,21.11667,70.78333,FALSE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Total number of lions,Visual surveys,No
NA,228,Wild Cats: Status survey and conservation action plan," Nowell, K. and P. Jackson (1996). Wild Cats: Status survey and conservation action plan., IUCN/SSC Cat Specialist Group.: 421pp.",Mammalia,Carnivora,Felidae,Panthera,leo,persica,"Linnaeus, 1758",African lion / Asiatic lion,1412,NA,km2,"Gir Forest, India",India,Asia,21.33306,70.79167,TRUE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Estimated individuals,Count of animals at waterholes and baits,No
NA,229,Asiatic Lion Population Up," IUCN/SSC Cat Specialist Group (1990). Asiatic Lion Population Up. Cat News. P. Jackson. Bougy, Switzerland, IUCN Species Survival Commission. 13: page 12.| IUCN/SSC Cat Specialist Group (1995). Asiatic Lion Census. Cat News. P. Jackson, IUCN. 23: 10.",Mammalia,Carnivora,Felidae,Panthera,leo,persica,"Linnaeus, 1758",African lion / Asiatic lion,1412,NA,km2,"Gir Forest, India",India,Asia,21.33306,70.79167,TRUE,Terrestrial,Tropical and subtropical dry broadleaf forests,Indo-Malayan,Yes,No,No,Individuals,Count,No
NA,9950,"A Study of Wildlife Distributions, Wildlife Mangement systems, and options for Wildlife-based Livelihoods in uganda"," Lamprey, R., E. Buhanga, et al. (2003). A Study of Wildlife Distributions, Wildlife Mangement systems, and options for Wildlife-based Livelihoods in uganda. K. IFPRI/USAID, Uganda.",Mammalia,Carnivora,Felidae,Panthera,leo,,"Linnaeus, 1758",African lion / Asiatic lion,1442,NA,km2,Kidepo Valley National Park,Uganda,Africa,3.88278,33.87444,TRUE,Terrestrial,Tropical and subtropical grasslands savannas and shrublands,Afrotropical,Yes,No,No,Individual,Aerial,No
NA,9951,"A Study of Wildlife Distributions, Wildlife Mangement systems, and options for Wildlife-based Livelihoods in uganda"," Lamprey, R., E. Buhanga, et al. (2003). A Study of Wildlife Distributions, Wildlife Mangement systems, and options for Wildlife-based Livelihoods in uganda. K. IFPRI/USAID, Uganda.",Mammalia,Carnivora,Felidae,Acinonyx,jubatus,,"Schreber, 1775",Cheetah,1442,NA,km2,Kidepo Valley National Park,Uganda,Africa,3.88278,33.87444,TRUE,Terrestrial,Tropical and subtropical grasslands savannas and shrublands,Afrotropical,Yes,No,No,Individual,Aerial,No
NA,10520,Four years of vertebrate monitoring on an upper Amazonian river," Pitman, N., D. Norris, et al. (2011). Four years of vertebrate monitoring on an upper Amazonian river."" Biodiversity and Conservation 20(4): 827-849.""",Mammalia,Carnivora,Felidae,Panthera,onca,,"(Linnaeus, 1758)",Jaguar,1450,NA,km2,"Los Amigos River, Peru",Peru,Latin America and Caribbean,-12.56667,-70.05,TRUE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,Individuals per 100 km,River survey,No
Lariviere2000143,12701,Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec,"Larivière, S., H. Jolicoeur, et al. (2000). Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec."" Biological Conservation 94: 143-151.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,1479,NA,km2,"Sept-Iles/Port-Cartier Wildlife Reserve, Southern Québec",Canada,North America,50.02395,-66.890519,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Density (wolves per 100km2),Density estimated from questionnaires by moose hunters and an equation linking tracking data,No
NA,11277,Social organization of the spotted hyaena (Crocuta crocuta). 1. Demography," Frank, L. G. (1986). Social organization of the spotted hyaena (Crocuta crocuta). 1. Demography."" Animal Behaviour 34(5): 1500-1509.""",Mammalia,Carnivora,Hyaenidae,Crocuta,crocuta,,"Erxleben, 1777",Spotted hyaena,1510,NA,km2,"South Talek Plain, Masai Mara National Reserve, Kenya",Kenya,Africa,-1.50111,35.23806,FALSE,Terrestrial,Tropical and subtropical grasslands savannas and shrublands,Afrotropical,Yes,No,No,Count of individuals,Critical incident sampling,No
Lariviere2000143,12697,Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec,"Larivière, S., H. Jolicoeur, et al. (2000). Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec."" Biological Conservation 94: 143-151.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,1556.8,NA,km2,"Mastigouche Wildlife Reserve, Southern Québec",Canada,North America,46.481708,-73.354865,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Density (wolves per 100km2),Density estimated from questionnaires by moose hunters and an equation linking tracking data,No
Lariviere2000143,12696,Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec,"Larivière, S., H. Jolicoeur, et al. (2000). Status and conservation of the gray wolf (Canis lupus) in wildlife reserves of Quebec."" Biological Conservation 94: 143-151.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,1628,NA,km2,"Papineau-Labelle Wildlife Reserve, Southern Québec",Canada,North America,46.145838,-75.321761,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,Density (wolves per 100km2),Density estimated from questionnaires by moose hunters and an equation linking tracking data,No
